# Downloaded from finance.yahoo.com
Date,Open,High,Low,Close,Volume,Adj Close
2005-12-14,331.54,331.54,331.54,331.54,000,331.54
2005-12-13,331.09,331.09,331.09,331.09,000,331.09
2005-12-12,328.62,328.62,328.62,328.62,000,328.62
2005-12-09,329.75,329.75,329.75,329.75,000,329.75
2005-12-08,327.67,327.67,327.67,327.67,000,327.67
2005-12-07,329.83,329.83,329.83,329.83,000,329.83
2005-12-06,325.61,325.61,325.61,325.61,000,325.61
2005-12-05,324.66,324.66,324.66,324.66,000,324.66
2005-12-02,324.03,324.03,324.03,324.03,000,324.03
2005-12-01,319.64,319.64,319.64,319.64,000,319.64
2005-11-30,314.66,314.66,314.66,314.66,000,314.66
2005-11-25,314.66,314.66,314.66,314.66,000,314.66
2005-11-24,311.08,311.08,311.08,311.08,000,311.08
2005-11-23,312.84,312.84,312.84,312.84,000,312.84
2005-11-22,313.70,313.70,313.70,313.70,000,313.70
2005-11-21,309.27,309.27,309.27,309.27,000,309.27
2005-11-18,308.00,308.00,308.00,308.00,000,308.00
2005-11-17,307.46,307.46,307.46,307.46,000,307.46
2005-11-16,301.61,301.61,301.61,301.61,000,301.61
2005-11-15,305.78,305.78,305.78,305.78,000,305.78
2005-11-14,307.14,307.14,307.14,307.14,000,307.14
2005-11-11,304.66,304.66,304.66,304.66,000,304.66
2005-11-10,306.72,306.72,306.72,306.72,000,306.72
2005-11-09,308.76,308.76,308.76,308.76,000,308.76
2005-11-08,307.29,307.29,307.29,307.29,000,307.29
2005-11-07,310.20,310.20,310.20,310.20,000,310.20
2005-11-04,310.43,310.43,310.43,310.43,000,310.43
2005-11-03,310.89,310.89,310.89,310.89,000,310.89
2005-11-02,300.54,300.54,300.54,300.54,000,300.54
2005-11-01,298.93,298.93,298.93,298.93,000,298.93
2005-10-31,302.22,302.22,302.22,302.22,000,302.22
2005-10-28,292.34,292.34,292.34,292.34,000,292.34
2005-10-27,294.82,294.82,294.82,294.82,000,294.82
2005-10-26,298.47,298.47,298.47,298.47,000,298.47
2005-10-25,293.95,293.95,293.95,293.95,000,293.95
2005-10-24,292.17,292.17,292.17,292.17,000,292.17
2005-10-21,284.42,284.42,284.42,284.42,000,284.42
2005-10-20,287.24,287.24,287.24,287.24,000,287.24
2005-10-19,278.78,278.78,278.78,278.78,000,278.78
2005-10-18,288.27,288.27,288.27,288.27,000,288.27
2005-10-17,297.27,297.27,297.27,297.27,000,297.27
2005-10-14,293.38,293.38,293.38,293.38,000,293.38
2005-10-13,297.69,297.69,297.69,297.69,000,297.69
2005-10-12,309.54,309.54,309.54,309.54,000,309.54
2005-10-11,310.64,310.64,310.64,310.64,000,310.64
2005-10-10,308.91,308.91,308.91,308.91,000,308.91
2005-10-07,309.38,309.38,309.38,309.38,000,309.38
2005-10-06,309.79,309.79,309.79,309.79,000,309.79
2005-10-05,323.14,323.14,323.14,323.14,000,323.14
2005-10-04,328.11,328.11,328.11,328.11,000,328.11
2005-10-03,329.89,329.89,329.89,329.89,000,329.89
2005-09-30,323.56,323.56,323.56,323.56,000,323.56
2005-09-27,323.56,323.56,323.56,323.56,000,323.56
2005-09-26,323.09,323.09,323.09,323.09,000,323.09
2005-09-23,325.18,325.18,325.18,325.18,000,325.18
2005-09-22,328.53,328.53,328.53,328.53,000,328.53
2005-09-21,328.13,328.13,328.13,328.13,000,328.13
2005-09-20,327.51,327.51,327.51,327.51,000,327.51
2005-09-19,325.58,325.58,325.58,325.58,000,325.58
2005-09-16,321.85,321.85,321.85,321.85,000,321.85
2005-09-07,317.97,317.97,317.97,317.97,000,317.97
2005-09-06,319.98,319.98,319.98,319.98,000,319.98
2005-09-05,316.90,316.90,316.90,316.90,000,316.90
2005-09-02,317.77,317.77,317.77,317.77,000,317.77
2005-09-01,319.24,319.24,319.24,319.24,000,319.24
2005-08-31,315.97,315.97,315.97,315.97,000,315.97
2005-08-30,313.77,313.77,313.77,313.77,000,313.77
2005-08-29,312.51,312.51,312.51,312.51,000,312.51
2005-08-26,310.92,310.92,310.92,310.92,000,310.92
2005-08-25,310.51,310.51,310.51,310.51,000,310.51
2005-08-24,310.78,310.78,310.78,310.78,000,310.78
2005-08-23,313.53,313.53,313.53,313.53,000,313.53
2005-08-22,312.87,312.87,312.87,312.87,000,312.87
2005-08-19,309.35,309.35,309.35,309.35,000,309.35
2005-08-18,304.02,304.02,304.02,304.02,000,304.02
2005-08-17,304.03,304.03,304.03,304.03,000,304.03
2005-08-16,305.35,305.35,305.35,305.35,000,305.35
2005-08-15,309.21,309.21,309.21,309.21,000,309.21
2005-08-12,309.01,309.01,309.01,309.01,000,309.01
2005-08-11,308.62,308.62,308.62,308.62,000,308.62
2005-08-10,307.08,307.08,307.08,307.08,000,307.08
2005-08-09,307.41,307.41,307.41,307.41,000,307.41
2005-08-08,304.63,304.63,304.63,304.63,000,304.63
2005-08-05,300.51,300.51,300.51,300.51,000,300.51
2005-08-04,301.41,301.41,301.41,301.41,000,301.41
2005-08-03,304.13,304.13,304.13,304.13,000,304.13
2005-08-02,301.78,301.78,301.78,301.78,000,301.78
2005-08-01,298.36,298.36,298.36,298.36,000,298.36
2005-07-29,298.56,298.56,298.56,298.56,000,298.56
2005-07-28,296.29,296.29,296.29,296.29,000,296.29
2005-07-27,295.91,295.91,295.91,295.91,000,295.91
2005-07-26,296.27,296.27,296.27,296.27,000,296.27
2005-07-25,296.59,296.59,296.59,296.59,000,296.59
2005-07-22,293.89,293.89,293.89,293.89,000,293.89
2005-07-21,290.71,290.71,290.71,290.71,000,290.71
2005-07-20,290.10,290.10,290.10,290.10,000,290.10
2005-07-19,292.30,292.30,292.30,292.30,000,292.30
2005-07-18,291.36,291.36,291.36,291.36,000,291.36
2005-07-15,291.38,291.38,291.38,291.38,000,291.38
2005-07-14,294.36,294.36,294.36,294.36,000,294.36
2005-07-13,294.45,294.45,294.45,294.45,000,294.45
2005-07-12,293.19,293.19,293.19,293.19,000,293.19
2005-07-11,295.64,295.64,295.64,295.64,000,295.64
2005-07-08,296.09,296.09,296.09,296.09,000,296.09
2005-07-07,287.87,287.87,287.87,287.87,000,287.87
2005-07-06,294.75,294.75,294.75,294.75,000,294.75
2005-07-05,289.49,289.49,289.49,289.49,000,289.49
2005-07-04,289.80,289.80,289.80,289.80,000,289.80
2005-07-01,285.42,285.42,285.42,285.42,000,285.42
2005-06-30,283.41,283.41,283.41,283.41,000,283.41
2005-06-29,282.55,282.55,282.55,282.55,000,282.55
2005-06-28,281.25,281.25,281.25,281.25,000,281.25
2005-06-27,277.75,277.75,277.75,277.75,000,277.75
2005-06-24,280.90,280.90,280.90,280.90,000,280.90
2005-06-23,278.20,278.20,278.20,278.20,000,278.20
2005-06-22,274.98,274.98,274.98,274.98,000,274.98
2005-06-21,275.22,275.22,275.22,275.22,000,275.22
2005-06-20,274.83,274.83,274.83,274.83,000,274.83
2005-06-17,275.52,275.52,275.52,275.52,000,275.52
2005-06-16,273.80,273.80,273.80,273.80,000,273.80
2005-06-15,272.07,272.07,272.07,272.07,000,272.07
2005-06-14,272.79,272.79,272.79,272.79,000,272.79
2005-06-13,269.92,269.92,269.92,269.92,000,269.92
2005-06-10,270.40,270.40,270.40,270.40,000,270.40
2005-06-09,266.92,266.92,266.92,266.92,000,266.92
2005-06-08,267.06,267.06,267.06,267.06,000,267.06
2005-06-07,264.24,264.24,264.24,264.24,000,264.24
2005-06-06,262.58,262.58,262.58,262.58,000,262.58
2005-06-03,262.54,262.54,262.54,262.54,000,262.54
2005-06-02,263.17,263.17,263.17,263.17,000,263.17
2005-06-01,261.79,261.79,261.79,261.79,000,261.79
2005-05-31,258.37,258.37,258.37,258.37,000,258.37
2005-05-30,260.18,260.18,260.18,260.18,000,260.18
2005-05-27,259.01,259.01,259.01,259.01,000,259.01
2005-05-26,258.61,258.61,258.61,258.61,000,258.61
2005-05-25,255.46,255.46,255.46,255.46,000,255.46
2005-05-24,255.67,255.67,255.67,255.67,000,255.67
2005-05-18,251.99,251.99,251.99,251.99,000,251.99
2005-05-13,248.86,248.86,248.86,248.86,000,248.86
2005-05-12,252.53,252.53,252.53,252.53,000,252.53
2005-05-11,252.55,252.55,252.55,252.55,000,252.55
2005-05-10,252.24,252.24,252.24,252.24,000,252.24
2005-05-09,253.47,253.47,253.47,253.47,000,253.47
2005-05-06,251.52,251.52,251.52,251.52,000,251.52
2005-05-04,245.86,245.86,245.86,245.86,000,245.86
2005-05-03,246.36,246.36,246.36,246.36,000,246.36
2005-05-02,245.17,245.17,245.17,245.17,000,245.17
2005-04-29,243.53,243.53,243.53,243.53,000,243.53
2005-04-28,242.69,242.69,242.69,242.69,000,242.69
2005-04-27,245.84,245.84,245.84,245.84,000,245.84
2005-04-26,252.89,252.89,252.89,252.89,000,252.89
2005-04-25,256.32,256.32,256.32,256.32,000,256.32
2005-04-22,255.07,255.07,255.07,255.07,000,255.07
2005-04-21,252.87,252.87,252.87,252.87,000,252.87
2005-04-20,252.08,252.08,252.08,252.08,000,252.08
2005-04-19,251.41,251.41,251.41,251.41,000,251.41
2005-04-18,249.43,249.43,249.43,249.43,000,249.43
2005-04-15,257.24,257.24,257.24,257.24,000,257.24
2005-04-14,262.74,262.74,262.74,262.74,000,262.74
2005-04-13,263.72,263.72,263.72,263.72,000,263.72
2005-04-12,263.28,263.28,263.28,263.28,000,263.28
2005-04-11,262.85,262.85,262.85,262.85,000,262.85
2005-04-08,264.20,264.20,264.20,264.20,000,264.20
2005-04-07,263.94,263.94,263.94,263.94,000,263.94
2005-04-06,262.12,262.12,262.12,262.12,000,262.12
2005-04-05,261.25,261.25,261.25,261.25,000,261.25
2005-04-04,260.85,260.85,260.85,260.85,000,260.85
2005-04-01,258.36,258.36,258.36,258.36,000,258.36
2005-03-31,256.27,256.27,256.27,256.27,000,256.27
2005-03-30,253.59,253.59,253.59,253.59,000,253.59
2005-03-29,255.98,255.98,255.98,255.98,000,255.98
2005-03-23,256.31,256.31,256.31,256.31,000,256.31
2005-03-22,259.90,259.90,259.90,259.90,000,259.90
2005-03-21,260.84,260.84,260.84,260.84,000,260.84
2005-03-18,261.28,261.28,261.28,261.28,000,261.28
2005-03-17,261.74,261.74,261.74,261.74,000,261.74
2005-03-16,257.46,257.46,257.46,257.46,000,257.46
2005-03-15,259.69,259.69,259.69,259.69,000,259.69
2005-03-14,258.61,258.61,258.61,258.61,000,258.61
2005-03-11,259.27,259.27,259.27,259.27,000,259.27
2005-03-10,258.47,258.47,258.47,258.47,000,258.47
2005-03-09,261.41,261.41,261.41,261.41,000,261.41
2005-03-08,262.06,262.06,262.06,262.06,000,262.06
2005-03-07,263.17,263.17,263.17,263.17,000,263.17
2005-03-04,263.80,263.80,263.80,263.80,000,263.80
2005-03-03,261.09,261.09,261.09,261.09,000,261.09
2005-03-02,258.16,258.16,258.16,258.16,000,258.16
2005-03-01,260.02,260.02,260.02,260.02,000,260.02
2005-02-28,260.06,260.06,260.06,260.06,000,260.06
2005-02-25,258.93,258.93,258.93,258.93,000,258.93
2005-02-24,256.69,256.69,256.69,256.69,000,256.69
2005-02-23,253.09,253.09,253.09,253.09,000,253.09
2005-02-22,253.25,253.25,253.25,253.25,000,253.25
2005-02-21,254.52,254.52,254.52,254.52,000,254.52
2005-02-18,253.36,253.36,253.36,253.36,000,253.36
2005-02-17,255.60,255.60,255.60,255.60,000,255.60
2005-02-16,253.48,253.48,253.48,253.48,000,253.48
2005-02-15,255.18,255.18,255.18,255.18,000,255.18
2005-02-14,253.83,253.83,253.83,253.83,000,253.83
2005-02-11,253.58,253.58,253.58,253.58,000,253.58
2005-02-10,251.73,251.73,251.73,251.73,000,251.73
2005-02-09,250.96,250.96,250.96,250.96,000,250.96
2005-02-08,250.56,250.56,250.56,250.56,000,250.56
2005-02-07,252.80,252.80,252.80,252.80,000,252.80
2005-02-04,249.42,249.42,249.42,249.42,000,249.42
2005-02-03,246.87,246.87,246.87,246.87,000,246.87
2005-02-02,246.83,246.83,246.83,246.83,000,246.83
2005-02-01,244.58,244.58,244.58,244.58,000,244.58
2005-01-31,242.47,242.47,242.47,242.47,000,242.47
2005-01-28,242.05,242.05,242.05,242.05,000,242.05
2005-01-27,242.88,242.88,242.88,242.88,000,242.88
2005-01-26,242.58,242.58,242.58,242.58,000,242.58
2005-01-25,243.18,243.18,243.18,243.18,000,243.18
2005-01-24,240.48,240.48,240.48,240.48,000,240.48
2005-01-21,241.49,241.49,241.49,241.49,000,241.49
2005-01-20,239.71,239.71,239.71,239.71,000,239.71
2005-01-19,242.46,242.46,242.46,242.46,000,242.46
2005-01-18,242.89,242.89,242.89,242.89,000,242.89
2005-01-17,242.45,242.45,242.45,242.45,000,242.45
2005-01-14,240.04,240.04,240.04,240.04,000,240.04
2005-01-13,238.30,238.30,238.30,238.30,000,238.30
2005-01-12,236.44,236.44,236.44,236.44,000,236.44
2005-01-11,237.38,237.38,237.38,237.38,000,237.38
2005-01-10,238.71,238.71,238.71,238.71,000,238.71
2005-01-07,236.87,236.87,236.87,236.87,000,236.87
2005-01-06,235.06,235.06,235.06,235.06,000,235.06
2005-01-05,233.94,233.94,233.94,233.94,000,233.94
2005-01-04,236.99,236.99,236.99,236.99,000,236.99
2005-01-03,238.10,238.10,238.10,238.10,000,238.10
2004-12-31,236.70,236.70,236.70,236.70,000,236.70
2004-12-30,236.70,236.70,236.70,236.70,000,236.70
2004-12-29,236.70,236.70,236.70,236.70,000,236.70
2004-12-28,236.61,236.61,236.61,236.61,000,236.61
2004-12-27,237.99,237.99,237.99,237.99,000,237.99
2004-12-23,236.94,236.94,236.94,236.94,000,236.94
2004-12-22,236.66,236.66,236.66,236.66,000,236.66
2004-12-21,236.76,236.76,236.76,236.76,000,236.76
2004-12-20,234.36,234.36,234.36,234.36,000,234.36
2004-12-17,230.65,230.65,230.65,230.65,000,230.65
2004-12-16,231.89,231.89,231.89,231.89,000,231.89
2004-12-15,231.20,231.20,231.20,231.20,000,231.20
2004-12-14,230.52,230.52,230.52,230.52,000,230.52
2004-12-13,229.08,229.08,229.08,229.08,000,229.08
2004-12-10,229.48,229.48,229.48,229.48,000,229.48
2004-12-09,228.09,228.09,228.09,228.09,000,228.09
2004-12-08,227.17,227.17,227.17,227.17,000,227.17
2004-12-07,230.49,230.49,230.49,230.49,000,230.49
2004-12-06,228.39,228.39,228.39,228.39,000,228.39
2004-12-03,227.28,227.28,227.28,227.28,000,227.28
2004-12-02,229.41,229.41,229.41,229.41,000,229.41
2004-12-01,233.24,233.24,233.24,233.24,000,233.24
2004-11-30,232.43,232.43,232.43,232.43,000,232.43
2004-11-29,232.43,232.43,232.43,232.43,000,232.43
2004-11-26,230.67,230.67,230.67,230.67,000,230.67
2004-11-25,230.33,230.33,230.33,230.33,000,230.33
2004-11-24,228.65,228.65,228.65,228.65,000,228.65
2004-11-23,228.34,228.34,228.34,228.34,000,228.34
2004-11-22,225.51,225.51,225.51,225.51,000,225.51
2004-11-19,226.11,226.11,226.11,226.11,000,226.11
2004-11-18,224.31,224.31,224.31,224.31,000,224.31
2004-11-17,222.80,222.80,222.80,222.80,000,222.80
2004-11-16,220.14,220.14,220.14,220.14,000,220.14
2004-11-15,221.35,221.35,221.35,221.35,000,221.35
2004-11-12,220.82,220.82,220.82,220.82,000,220.82
2004-11-11,219.75,219.75,219.75,219.75,000,219.75
2004-11-10,219.36,219.36,219.36,219.36,000,219.36
2004-11-09,221.10,221.10,221.10,221.10,000,221.10
2004-11-08,221.08,221.08,221.08,221.08,000,221.08
2004-11-05,220.12,220.12,220.12,220.12,000,220.12
2004-11-04,217.42,217.42,217.42,217.42,000,217.42
2004-11-03,218.20,218.20,218.20,218.20,000,218.20
2004-11-02,216.34,216.34,216.34,216.34,000,216.34
2004-11-01,215.17,215.17,215.17,215.17,000,215.17
2004-10-29,213.48,213.48,213.48,213.48,000,213.48
2004-10-28,213.71,213.71,213.71,213.71,000,213.71
2004-10-27,214.70,214.70,214.70,214.70,000,214.70
2004-10-26,215.15,215.15,215.15,215.15,000,215.15
2004-10-25,217.80,217.80,217.80,217.80,000,217.80
2004-10-22,221.87,221.87,221.87,221.87,000,221.87
2004-10-21,220.47,220.47,220.47,220.47,000,220.47
2004-10-20,217.08,217.08,217.08,217.08,000,217.08
2004-10-19,220.19,220.19,220.19,220.19,000,220.19
2004-10-18,219.58,219.58,219.58,219.58,000,219.58
2004-10-15,217.42,217.42,217.42,217.42,000,217.42
2004-10-14,219.20,219.20,219.20,219.20,000,219.20
2004-10-13,222.11,222.11,222.11,222.11,000,222.11
2004-10-12,222.78,222.78,222.78,222.78,000,222.78
2004-10-11,225.50,225.50,225.50,225.50,000,225.50
2004-10-08,227.05,227.05,227.05,227.05,000,227.05
2004-10-07,228.02,228.02,228.02,228.02,000,228.02
2004-10-06,226.02,226.02,226.02,226.02,000,226.02
2004-10-05,226.45,226.45,226.45,226.45,000,226.45
2004-10-04,226.66,226.66,226.66,226.66,000,226.66
2004-10-01,223.19,223.19,223.19,223.19,000,223.19
2004-09-30,219.31,219.31,219.31,219.31,000,219.31
2004-09-29,218.97,218.97,218.97,218.97,000,218.97
2004-09-28,218.90,218.90,218.90,218.90,000,218.90
2004-09-27,218.13,218.13,218.13,218.13,000,218.13
2004-09-24,216.99,216.99,216.99,216.99,000,216.99
2004-09-23,215.36,215.36,215.36,215.36,000,215.36
2004-09-22,214.58,214.58,214.58,214.58,000,214.58
2004-09-21,214.53,214.53,214.53,214.53,000,214.53
2004-09-20,212.95,212.95,212.95,212.95,000,212.95
2004-09-17,214.02,214.02,214.02,214.02,000,214.02
2004-09-16,212.12,212.12,212.12,212.12,000,212.12
2004-09-15,209.76,209.76,209.76,209.76,000,209.76
2004-09-14,208.63,208.63,208.63,208.63,000,208.63
2004-09-13,207.87,207.87,207.87,207.87,000,207.87
2004-09-10,207.87,207.87,207.87,207.87,000,207.87
2004-09-09,207.36,207.36,207.36,207.36,000,207.36
2004-09-08,206.97,206.97,206.97,206.97,000,206.97
2004-09-07,207.89,207.89,207.89,207.89,000,207.89
2004-09-06,208.58,208.58,208.58,208.58,000,208.58
2004-09-03,208.45,208.45,208.45,208.45,000,208.45
2004-09-02,207.51,207.51,207.51,207.51,000,207.51
2004-09-01,204.85,204.85,204.85,204.85,000,204.85
2004-08-31,203.70,203.70,203.70,203.70,000,203.70
2004-08-30,205.21,205.21,205.21,205.21,000,205.21
2004-08-27,204.60,204.60,204.60,204.60,000,204.60
2004-08-26,204.24,204.24,204.24,204.24,000,204.24
2004-08-25,203.25,203.25,203.25,203.25,000,203.25
2004-08-24,203.01,203.01,203.01,203.01,000,203.01
2004-08-23,202.86,202.86,202.86,202.86,000,202.86
2004-08-20,200.97,200.97,200.97,200.97,000,200.97
2004-08-19,200.78,200.78,200.78,200.78,000,200.78
2004-08-18,199.58,199.58,199.58,199.58,000,199.58
2004-08-17,200.31,200.31,200.31,200.31,000,200.31
2004-08-16,198.23,198.23,198.23,198.23,000,198.23
2004-08-13,197.67,197.67,197.67,197.67,000,197.67
2004-08-12,196.06,196.06,196.06,196.06,000,196.06
2004-08-11,194.24,194.24,194.24,194.24,000,194.24
2004-08-10,196.47,196.47,196.47,196.47,000,196.47
2004-08-09,194.70,194.70,194.70,194.70,000,194.70
2004-08-06,196.48,196.48,196.48,196.48,000,196.48
2004-08-05,200.93,200.93,200.93,200.93,000,200.93
2004-08-04,203.14,203.14,203.14,203.14,000,203.14
2004-08-03,204.19,204.19,204.19,204.19,000,204.19
2004-08-02,202.94,202.94,202.94,202.94,000,202.94
2004-07-30,201.71,201.71,201.71,201.71,000,201.71
2004-07-29,202.07,202.07,202.07,202.07,000,202.07
2004-07-28,200.13,200.13,200.13,200.13,000,200.13
2004-07-27,198.63,198.63,198.63,198.63,000,198.63
2004-07-26,198.08,198.08,198.08,198.08,000,198.08
2004-07-23,198.98,198.98,198.98,198.98,000,198.98
2004-07-22,198.22,198.22,198.22,198.22,000,198.22
2004-07-21,199.88,199.88,199.88,199.88,000,199.88
2004-07-20,198.34,198.34,198.34,198.34,000,198.34
2004-07-19,198.70,198.70,198.70,198.70,000,198.70
2004-07-16,200.99,200.99,200.99,200.99,000,200.99
2004-07-15,201.41,201.41,201.41,201.41,000,201.41
2004-07-14,200.82,200.82,200.82,200.82,000,200.82
2004-07-13,201.89,201.89,201.89,201.89,000,201.89
2004-07-12,201.12,201.12,201.12,201.12,000,201.12
2004-07-09,202.27,202.27,202.27,202.27,000,202.27
2004-07-08,202.13,202.13,202.13,202.13,000,202.13
2004-07-07,202.15,202.15,202.15,202.15,000,202.15
2004-07-06,204.59,204.59,204.59,204.59,000,204.59
2004-07-05,204.35,204.35,204.35,204.35,000,204.35
2004-07-02,203.61,203.61,203.61,203.61,000,203.61
2004-07-01,206.10,206.10,206.10,206.10,000,206.10
2004-06-30,204.55,204.55,204.55,204.55,000,204.55
2004-06-29,204.19,204.19,204.19,204.19,000,204.19
2004-06-28,203.70,203.70,203.70,203.70,000,203.70
2004-06-25,204.64,204.64,204.64,204.64,000,204.64
2004-06-24,203.23,203.23,203.23,203.23,000,203.23
2004-06-23,201.89,201.89,201.89,201.89,000,201.89
2004-06-22,200.13,200.13,200.13,200.13,000,200.13
2004-06-21,201.03,201.03,201.03,201.03,000,201.03
2004-06-18,201.96,201.96,201.96,201.96,000,201.96
2004-06-17,199.06,199.06,199.06,199.06,000,199.06
2004-06-16,196.99,196.99,196.99,196.99,000,196.99
2004-06-15,195.80,195.80,195.80,195.80,000,195.80
2004-06-14,195.43,195.43,195.43,195.43,000,195.43
2004-06-11,196.84,196.84,196.84,196.84,000,196.84
2004-06-10,195.85,195.85,195.85,195.85,000,195.85
2004-06-09,195.93,195.93,195.93,195.93,000,195.93
2004-06-08,196.32,196.32,196.32,196.32,000,196.32
2004-06-07,194.85,194.85,194.85,194.85,000,194.85
2004-06-04,193.17,193.17,193.17,193.17,000,193.17
2004-06-03,192.48,192.48,192.48,192.48,000,192.48
2004-06-02,193.09,193.09,193.09,193.09,000,193.09
2004-06-01,192.39,192.39,192.39,192.39,000,192.39
2004-05-31,191.64,191.64,191.64,191.64,000,191.64
2004-05-28,191.64,191.64,191.64,191.64,000,191.64
2004-05-27,191.24,191.24,191.24,191.24,000,191.24
2004-05-26,190.83,190.83,190.83,190.83,000,190.83
2004-05-25,189.36,189.36,189.36,189.36,000,189.36
2004-05-24,189.08,189.08,189.08,189.08,000,189.08
2004-05-21,186.96,186.96,186.96,186.96,000,186.96
2004-05-19,187.25,187.25,187.25,187.25,000,187.25
2004-05-18,185.73,185.73,185.73,185.73,000,185.73
2004-05-14,186.51,186.51,186.51,186.51,000,186.51
2004-05-13,186.25,186.25,186.25,186.25,000,186.25
2004-05-12,184.33,184.33,184.33,184.33,000,184.33
2004-05-11,184.74,184.74,184.74,184.74,000,184.74
2004-05-10,182.39,182.39,182.39,182.39,000,182.39
2004-05-07,188.13,188.13,188.13,188.13,000,188.13
2004-05-06,191.21,191.21,191.21,191.21,000,191.21
2004-05-05,191.97,191.97,191.97,191.97,000,191.97
2004-05-04,189.73,189.73,189.73,189.73,000,189.73
2004-05-03,187.96,187.96,187.96,187.96,000,187.96
2004-04-30,188.23,188.23,188.23,188.23,000,188.23
2004-04-29,189.88,189.88,189.88,189.88,000,189.88
2004-04-28,194.15,194.15,194.15,194.15,000,194.15
2004-04-27,197.45,197.45,197.45,197.45,000,197.45
2004-04-26,198.01,198.01,198.01,198.01,000,198.01
2004-04-23,197.95,197.95,197.95,197.95,000,197.95
2004-04-22,196.98,196.98,196.98,196.98,000,196.98
2004-04-21,198.53,198.53,198.53,198.53,000,198.53
2004-04-20,200.59,200.59,200.59,200.59,000,200.59
2004-04-19,199.07,199.07,199.07,199.07,000,199.07
2004-04-16,199.24,199.24,199.24,199.24,000,199.24
2004-04-15,199.40,199.40,199.40,199.40,000,199.40
2004-04-14,198.41,198.41,198.41,198.41,000,198.41
2004-04-13,201.63,201.63,201.63,201.63,000,201.63
2004-04-07,200.11,200.11,200.11,200.11,000,200.11
2004-04-06,198.56,198.56,198.56,198.56,000,198.56
2004-04-05,199.94,199.94,199.94,199.94,000,199.94
2004-04-02,197.98,197.98,197.98,197.98,000,197.98
2004-04-01,193.45,193.45,193.45,193.45,000,193.45
2004-03-31,193.77,193.77,193.77,193.77,000,193.77
2004-03-30,191.45,191.45,191.45,191.45,000,191.45
2004-03-29,194.89,194.89,194.89,194.89,000,194.89
2004-03-26,193.04,193.04,193.04,193.04,000,193.04
2004-03-25,192.24,192.24,192.24,192.24,000,192.24
2004-03-24,191.91,191.91,191.91,191.91,000,191.91
2004-03-23,192.13,192.13,192.13,192.13,000,192.13
2004-03-22,189.69,189.69,189.69,189.69,000,189.69
2004-03-19,194.65,194.65,194.65,194.65,000,194.65
2004-03-18,195.08,195.08,195.08,195.08,000,195.08
2004-03-17,194.93,194.93,194.93,194.93,000,194.93
2004-03-16,192.88,192.88,192.88,192.88,000,192.88
2004-03-15,192.06,192.06,192.06,192.06,000,192.06
2004-03-12,196.40,196.40,196.40,196.40,000,196.40
2004-03-11,196.53,196.53,196.53,196.53,000,196.53
2004-03-10,201.37,201.37,201.37,201.37,000,201.37
2004-03-09,203.42,203.42,203.42,203.42,000,203.42
2004-03-08,207.35,207.35,207.35,207.35,000,207.35
2004-03-05,206.12,206.12,206.12,206.12,000,206.12
2004-03-04,205.31,205.31,205.31,205.31,000,205.31
2004-03-03,204.71,204.71,204.71,204.71,000,204.71
2004-03-02,205.91,205.91,205.91,205.91,000,205.91
2004-03-01,204.79,204.79,204.79,204.79,000,204.79
2004-02-27,202.07,202.07,202.07,202.07,000,202.07
2004-02-26,199.55,199.55,199.55,199.55,000,199.55
2004-02-25,198.78,198.78,198.78,198.78,000,198.78
2004-02-24,198.43,198.43,198.43,198.43,000,198.43
2004-02-23,200.60,200.60,200.60,200.60,000,200.60
2004-02-20,198.85,198.85,198.85,198.85,000,198.85
2004-02-19,197.83,197.83,197.83,197.83,000,197.83
2004-02-18,192.55,192.55,192.55,192.55,000,192.55
2004-02-17,190.34,190.34,190.34,190.34,000,190.34
2004-02-16,189.32,189.32,189.32,189.32,000,189.32
2004-02-13,188.87,188.87,188.87,188.87,000,188.87
2004-02-12,190.83,190.83,190.83,190.83,000,190.83
2004-02-11,188.94,188.94,188.94,188.94,000,188.94
2004-02-10,187.01,187.01,187.01,187.01,000,187.01
2004-02-09,186.55,186.55,186.55,186.55,000,186.55
2004-02-06,184.29,184.29,184.29,184.29,000,184.29
2004-02-05,184.52,184.52,184.52,184.52,000,184.52
2004-02-04,184.59,184.59,184.59,184.59,000,184.59
2004-02-03,182.98,182.98,182.98,182.98,000,182.98
2004-02-02,183.55,183.55,183.55,183.55,000,183.55
2004-01-30,183.95,183.95,183.95,183.95,000,183.95
2004-01-29,183.74,183.74,183.74,183.74,000,183.74
2004-01-28,183.00,183.00,183.00,183.00,000,183.00
2004-01-27,185.51,185.51,185.51,185.51,000,185.51
2004-01-26,185.04,185.04,185.04,185.04,000,185.04
2004-01-23,185.66,185.66,185.66,185.66,000,185.66
2004-01-22,187.85,187.85,187.85,187.85,000,187.85
2004-01-21,185.56,185.56,185.56,185.56,000,185.56
2004-01-20,185.49,185.49,185.49,185.49,000,185.49
2004-01-19,184.30,184.30,184.30,184.30,000,184.30
2004-01-16,183.14,183.14,183.14,183.14,000,183.14
2004-01-15,180.80,180.80,180.80,180.80,000,180.80
2004-01-14,181.81,181.81,181.81,181.81,000,181.81
2004-01-13,180.28,180.28,180.28,180.28,000,180.28
2004-01-12,179.60,179.60,179.60,179.60,000,179.60
2004-01-09,178.13,178.13,178.13,178.13,000,178.13
2004-01-08,177.80,177.80,177.80,177.80,000,177.80
2004-01-07,177.25,177.25,177.25,177.25,000,177.25
